,id,sex,Tribe,Genus,Species,sub-species,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,Perimeter,doresal/ventral,Anterior/Posterior,left/right,sub/Family,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,genotype,phenotype,sex-phenotype
2567,111,f,Heliconiinae,Heliconius,numata,bicoloratus,661988.0,1233.7554,1192,137.8075,312669670355,268841675954683,246917800687583008,0.57656,0.62126,0.65562,4048.3355,,,,,,,,,,,,,,,,
2568,121,f,Heliconiinae,Heliconius,numata,tarapotensis,1195053.0,1801.224,1880,148.0824,1535814525838,2076777998996570,2975691274551410176,0.603,0.6395,0.66818,4950.4128,,,,,,,,,,,,,,,,
2569,121,f,Heliconiinae,Heliconius,numata,tarapotensis,1184214.0,1799.8699,1872,91.3481,1491350677160,2002090834584960,2849833276343470080,0.59947,0.63637,0.66534,4984.9742,d,Ant,g,Heliconiinae,869.0182,952.0,-19.5528,281366692331.0,173217553805895.0,1.15554920674673e+17,0.51202,0.55346,0.58709,,,
2570,121,f,Heliconiinae,Heliconius,numata,tarapotensis,731051.0,1202.6652,1224,114.0108,335424169501,283546351503655,256533830813956000,0.5534,0.59581,0.62881,4794.5163,,,,,,,,,,,,,,,,
2571,121,f,Heliconiinae,Heliconius,numata,tarapotensis,798855.0,1270.9302,1252,52.0534,405728680038,362097563005124,346631133098142976,0.56922,0.61355,0.64825,4301.5731,,,,,,,,,,,,,,,,
2572,121,f,Heliconiinae,Heliconius,numata,tarapotensis,1184824.0,1800.3699,1871,89.7158,1491293992619,2001877392071090,2849462694732360192,0.59963,0.63658,0.66558,4930.5478,,,,,,,,,,,,,,,,
2573,121,f,Heliconiinae,Heliconius,numata,tarapotensis,1197082.0,1805.3319,1887,145.9041,1547151404709,2098065997721620,3015066843456929792,0.60247,0.63894,0.66761,4964.4057,,,,,,,,,,,,,,,,
2574,121,f,Heliconiinae,Heliconius,numata,tarapotensis,798965.0,1272.1152,1250,43.108,404881414071,361212874520131,345684533676096000,0.5695,0.614,0.64883,4322.1833,,,,,,,,,,,,,,,,
2575,121,f,Heliconiinae,Heliconius,numata,tarapotensis,731212.0,1203.853,1222,113.371,336182403495,284519793489575,257744154770583008,0.55487,0.59743,0.63054,4841.3031,,,,,,,,,,,,,,,,
2576,129,f,Heliconiinae,Heliconius,numata,arcuella,1080878.0,1729.1217,1813,126.7051,1305794225448,1707041021002650,2363254778575739904,0.60625,0.64233,0.67071,4647.0605,,,,,,,,,,,,,,,,
2577,129,f,Heliconiinae,Heliconius,numata,arcuella,1079586.0,1733.0232,1799,140.2411,1278037439740,1659623976273230,2283311278056079872,0.6048,0.64153,0.67034,4699.3792,d,Ant,g,Heliconiinae,825.4109,909.0,-18.1856,228347585133.0,133056299555961.0,8.40926951666857e+16,0.50595,0.54747,0.58118,,,
2578,129,f,Heliconiinae,Heliconius,numata,arcuella,660245.0,1174.2844,1170,5.4093,295815389392,246148647559398,219146630891860992,0.5721,0.61515,0.64874,3450.2552,,,,,,,,,,,,,,,,
2579,129,f,Heliconiinae,Heliconius,numata,arcuella,679113.0,1185.5061,1186,16.7763,312450328288,263169134815206,237151122326345984,0.57192,0.61472,0.64817,3611.8359,,,,,,,,,,,,,,,,
2580,129,f,Heliconiinae,Heliconius,numata,arcuella,1083502.0,1737.6885,1804,166.5286,1285349094236,1671878352216130,2304410218051059968,0.60375,0.64055,0.66942,4697.2615,,,,,,,,,,,,,,,,
2581,129,f,Heliconiinae,Heliconius,numata,arcuella,1080883.0,1733.2243,1817,127.5396,1307266707521,1711064316029630,2372252348925190144,0.60525,0.64142,0.66987,4681.9721,,,,,,,,,,,,,,,,
2582,129,f,Heliconiinae,Heliconius,numata,arcuella,678046.0,1184.6102,1183,11.7983,310246665060,260765635425256,234513191318344000,0.57179,0.61472,0.64825,3576.6227,,,,,,,,,,,,,,,,
2583,129,f,Heliconiinae,Heliconius,numata,arcuella,659507.0,1173.2943,1168,21.1078,294065234287,244261322521659,217118303588252992,0.5717,0.61485,0.64852,3454.439,,,,,,,,,,,,,,,,
2584,132,f,Heliconiinae,Heliconius,numata,aurora,1097746.0,1719.519,1781,144.8169,1249521541141,1597397986936060,2165134415734640128,0.59904,0.63627,0.6654,4653.9305,d,Ant,d,Heliconiinae,840.8148,913.0,-23.0788,238389699750.0,140839521836786.0,9.01290104117808e+16,0.51041,0.55242,0.5863,,,
2585,132,f,Heliconiinae,Heliconius,numata,aurora,1091142.0,1719.3594,1807,149.9294,1308873588140,1705010918993710,2352015340281220096,0.60611,0.64218,0.67055,4776.1559,,,,,,,,,,,,,,,,
2586,132,f,Heliconiinae,Heliconius,numata,aurora,736586.0,1178.4774,1173,14.2979,317456088268,261334358126782,230651501034686016,0.55967,0.60352,0.63773,3698.8481,,,,,,,,,,,,,,,,
2587,132,f,Heliconiinae,Heliconius,numata,aurora,744636.0,1182.3336,1173,-6.5702,328243957450,272685893186808,242927184503780000,0.56602,0.60992,0.6443,3671.8776,,,,,,,,,,,,,,,,
2588,132,f,Heliconiinae,Heliconius,numata,aurora,1094885.0,1725.4838,1814,144.3715,1324893026788,1733278474032440,2401417842110850048,0.60641,0.64248,0.67087,4830.5996,,,,,,,,,,,,,,,,
2589,132,f,Heliconiinae,Heliconius,numata,aurora,1099320.0,1726.208,1787,147.1605,1260782480080,1617762098822960,2200657629170210048,0.59929,0.63651,0.66563,4639.7468,,,,,,,,,,,,,,,,
2590,132,f,Heliconiinae,Heliconius,numata,aurora,744877.0,1183.2483,1175,-6.965,328874414029,273426518610645,243785005178464992,0.5655,0.60937,0.64371,3705.5344,,,,,,,,,,,,,,,,
2591,132,f,Heliconiinae,Heliconius,numata,aurora,736393.0,1175.9896,1172,12.0962,318207425106,261991146554140,231235472805712992,0.56088,0.6046,0.63872,3715.2329,,,,,,,,,,,,,,,,
2592,134,m,Heliconiinae,Heliconius,numata,arcuella,1078381.0,1742.2007,1805,130.5722,1273776683808,1655942706819220,2282001866366500096,0.60212,0.63917,0.6682,4687.7295,,,,,,,,,,,,,,,,
2593,134,m,Heliconiinae,Heliconius,numata,arcuella,1083130.0,1740.5253,1808,98.6293,1293936583396,1688730097798490,2335872373314749952,0.60453,0.64135,0.67026,4702.4747,d,Ant,g,Heliconiinae,820.2463,897.0,-53.3339,226890810749.0,131431499874195.0,8.24996467596251e+16,0.51024,0.55193,0.58567,,,
2594,134,m,Heliconiinae,Heliconius,numata,arcuella,762079.0,1201.7761,1182,13.1506,343899379754,289161668453310,260390032889024000,0.56833,0.61249,0.64683,3687.4755,,,,,,,,,,,,,,,,
2595,134,m,Heliconiinae,Heliconius,numata,arcuella,763730.0,1194.8551,1177,12.6757,341572784953,286009941027791,256658031101985984,0.56819,0.6124,0.64689,3665.108,,,,,,,,,,,,,,,,
2596,134,m,Heliconiinae,Heliconius,numata,arcuella,1083608.0,1742.8315,1811,100.0907,1296362355340,1693353700769060,2344278504694499840,0.60396,0.64078,0.66968,4711.9133,,,,,,,,,,,,,,,,
2597,134,m,Heliconiinae,Heliconius,numata,arcuella,1082392.0,1744.6138,1806,123.1957,1282238401233,1669556099549910,2304622588516400128,0.60266,0.63977,0.66886,4758.4229,,,,,,,,,,,,,,,,
2598,134,m,Heliconiinae,Heliconius,numata,arcuella,765245.0,1194.671,1179,12.8996,342845401995,287206829623491,257831276005444992,0.56772,0.61181,0.6462,3646.2207,,,,,,,,,,,,,,,,
2599,134,m,Heliconiinae,Heliconius,numata,arcuella,763670.0,1202.1514,1180,-6.2419,344087322675,289165366266757,260229184067167008,0.56885,0.6131,0.64749,3665.2918,,,,,,,,,,,,,,,,
2600,149,f,Heliconiinae,Heliconius,numata,aurora,835669.0,1508.6017,1573,15.876,734739697173,826507669752775,987178743727475968,0.5961,0.6334,0.66277,4168.8939,,,,,,,,,,,,,,,,
2601,149,f,Heliconiinae,Heliconius,numata,aurora,891621.0,1530.2174,1604,36.8836,838937037940,968281041132836,1183454479279689984,0.60474,0.64082,0.66917,4418.5092,,,,,,,,,,,,,,,,
2602,149,f,Heliconiinae,Heliconius,numata,aurora,598913.0,1126.1112,1119,-51.7026,230388052876,179875235774346,150526164971833984,0.55427,0.59847,0.63275,3281.0765,,,,,,,,,,,,,,,,
2603,149,f,Heliconiinae,Heliconius,numata,aurora,598395.0,1081.1694,1093,-67.8912,224626398191,171826186217849,140983246481242000,0.56055,0.6036,0.63742,3353.2602,,,,,,,,,,,,,,,,
2604,149,f,Heliconiinae,Heliconius,numata,aurora,892106.0,1529.0282,1603,63.2464,838660058678,967655812581068,1182492532908580096,0.60485,0.64097,0.66936,4346.7934,,,,,,,,,,,,,,,,
2605,149,f,Heliconiinae,Heliconius,numata,aurora,834369.0,1508.3031,1574,15.5171,733961607029,825723655533985,986318820905197056,0.59587,0.63312,0.66246,4161.4381,,,,,,,,,,,,,,,,
2606,149,f,Heliconiinae,Heliconius,numata,aurora,598394.0,1081.2282,1092,-64.9627,223403168071,170554044269691,139653498104119008,0.55954,0.60266,0.63649,3303.9882,,,,,,,,,,,,,,,,
2607,149,f,Heliconiinae,Heliconius,numata,aurora,596891.0,1123.8608,1117,-49.9356,228298425946,177792773367406,148412329084108000,0.55367,0.59789,0.63218,3281.9049,,,,,,,,,,,,,,,,
2608,155,m,Heliconiinae,Heliconius,numata,silvana,1199575.0,1834.5916,1941,83.9588,1624125558391,2255784955350270,3325763528539769856,0.59947,0.63591,0.6648,4957.0159,,,,,,,,,,,,,,,,
2609,155,m,Heliconiinae,Heliconius,numata,silvana,1178972.0,1827.919,1909,82.2412,1524068958457,2079352074651810,3012991448881619968,0.59559,0.6329,0.66232,4931.1925,d,Ant,g,Heliconiinae,845.114,925.0,-57.4233,256889265020.0,152506105525662.0,9.82046157891722e+16,0.50464,0.54675,0.58078,,,
2610,155,m,Heliconiinae,Heliconius,numata,silvana,733438.0,1149.1096,1169,41.1782,300407220741,241375632962085,208266496462515008,0.54747,0.5906,0.62445,4583.2127,,,,,,,,,,,,,,,,
2611,155,m,Heliconiinae,Heliconius,numata,silvana,747502.0,1209.1553,1222,43.0625,364016773425,314086582219619,289625188152761984,0.57106,0.61293,0.64563,4701.0777,,,,,,,,,,,,,,,,
2612,155,m,Heliconiinae,Heliconius,numata,silvana,1183032.0,1832.1348,1914,79.9755,1531155697927,2091491154966780,3034650222123299840,0.59439,0.63175,0.6612,4943.1336,,,,,,,,,,,,,,,,
2613,155,m,Heliconiinae,Heliconius,numata,silvana,1192449.0,1832.0008,1935,63.3666,1599957170448,2214185023748820,3253123279298079744,0.59862,0.6352,0.66418,4955.1925,,,,,,,,,,,,,,,,
2614,155,m,Heliconiinae,Heliconius,numata,silvana,749540.0,1211.5114,1216,33.3193,358382669296,307427354622924,281884044053224992,0.56865,0.61101,0.644,4639.7985,,,,,,,,,,,,,,,,
2615,155,m,Heliconiinae,Heliconius,numata,silvana,732824.0,1145.8131,1166,43.0855,301480915014,242408495510030,209297469279420000,0.55009,0.59313,0.62696,4427.7812,,,,,,,,,,,,,,,,
2616,159,f,Heliconiinae,Heliconius,numata,tarapotensis,1170200.0,1803.8541,1869,120.5864,1508075689351,2040495628206840,2923535038294799872,0.6074,0.644,0.67267,4962.69,d,Ant,d,Heliconiinae,866.9093,959.0,-35.2586,265399901687.0,161485433028917.0,1.06960586284263e+17,0.49659,0.53886,0.57335,,,
2617,159,f,Heliconiinae,Heliconius,numata,tarapotensis,1138104.0,1818.837,1890,264.8893,1527449930011,2106733083481410,3080105630225659904,0.61296,0.64965,0.67863,5391.8098,,,,,,,,,,,,,,,,
2618,159,f,Heliconiinae,Heliconius,numata,tarapotensis,766228.0,1225.8828,1225,-2.6315,370869125141,320829273579667,296661800138936000,0.56793,0.61071,0.64393,3948.103,,,,,,,,,,,,,,,,
2619,159,f,Heliconiinae,Heliconius,numata,tarapotensis,754015.0,1225.0777,1255,31.6617,366537643676,318683876573918,297319115474238976,0.55555,0.59797,0.63142,3865.5344,,,,,,,,,,,,,,,,
2620,159,f,Heliconiinae,Heliconius,numata,tarapotensis,1141605.0,1822.8971,1893,262.3909,1531774589315,2114160388823220,3093773471363599872,0.61191,0.64872,0.67779,5397.9448,,,,,,,,,,,,,,,,
2621,159,f,Heliconiinae,Heliconius,numata,tarapotensis,1170620.0,1805.839,1871,115.9772,1505616523273,2036630464293990,2917844401181770240,0.60614,0.64282,0.67156,4982.9499,,,,,,,,,,,,,,,,
2622,159,f,Heliconiinae,Heliconius,numata,tarapotensis,754087.0,1224.8685,1255,29.1,366042202933,318095482462413,296634350473385984,0.55515,0.59759,0.63104,3855.2329,,,,,,,,,,,,,,,,
2623,159,f,Heliconiinae,Heliconius,numata,tarapotensis,767137.0,1225.6182,1226,44.2438,369504493046,319103309176462,294594914309206976,0.56609,0.60888,0.64209,3965.6593,,,,,,,,,,,,,,,,
2624,178,m,Heliconiinae,Heliconius,numata,silvana,936419.0,1663.5558,1719,68.6408,964503784709,1181934857251970,1539776194186490112,0.59039,0.62868,0.65875,4396.2148,d,Ant,d,Heliconiinae,733.9669,792.0,-56.2276,152909457614.0,78544545185436.0,4.3688849793299e+16,0.51022,0.5527,0.58681,,,
2625,178,m,Heliconiinae,Heliconius,numata,silvana,819918.0,1494.4001,1557,125.5812,691342469012,763792421844530,896657325414109952,0.58976,0.62726,0.65679,5376.2707,,,,,,,,,,,,,,,,
2626,178,m,Heliconiinae,Heliconius,numata,silvana,683657.0,1110.2498,1104,-8.3383,265754200316,207464521609754,173760550210091008,0.56474,0.60869,0.64315,3684.5466,,,,,,,,,,,,,,,,
2627,178,m,Heliconiinae,Heliconius,numata,silvana,668214.0,1130.8798,1108,-157.0331,260779381362,205040666082586,172798992565200000,0.56382,0.60874,0.6436,4156.6685,,,,,,,,,,,,,,,,
2628,178,m,Heliconiinae,Heliconius,numata,silvana,824004.0,1505.9529,1556,125.2393,703863504878,783124329415574,926036179501841024,0.59398,0.63186,0.66171,5235.293,,,,,,,,,,,,,,,,
2629,178,m,Heliconiinae,Heliconius,numata,silvana,933638.0,1660.4235,1714,63.6106,955834492741,1168204565545640,1517953170315930112,0.59033,0.62869,0.65881,4410.6168,,,,,,,,,,,,,,,,
2630,178,m,Heliconiinae,Heliconius,numata,silvana,667038.0,1129.6091,1111,-157.8416,258522450914,202829739855020,170671404021129984,0.56035,0.60527,0.64016,4283.2371,,,,,,,,,,,,,,,,
2631,178,m,Heliconiinae,Heliconius,numata,silvana,683796.0,1110.3951,1103,-10.5712,264539719861,206181308370961,172405058800504000,0.56391,0.60795,0.64244,3721.9852,,,,,,,,,,,,,,,,
2632,185,f,Ithomiinae,Melinaea,menophilus,sspn,1000466.0,1743.6612,1794,158.5615,1224289918934,1606097850247730,2224431465938080000,0.61662,0.65268,0.68066,4700.0382,,,,,,,,,,,,,,,,
2633,185,f,Ithomiinae,Melinaea,menophilus,sspn,1027232.0,1756.3365,1808,189.1002,1263235878213,1664255946425170,2316050024138999808,0.61335,0.64961,0.67775,4613.6189,,,,,,,,,,,,,,,,
2634,185,f,Ithomiinae,Melinaea,menophilus,sspn,706018.0,1253.6081,1273,-80.8414,344079241913,301196712751423,282668093071060992,0.54839,0.59136,0.62487,3929.9852,,,,,,,,,,,,,,,,
2635,185,f,Ithomiinae,Melinaea,menophilus,sspn,734851.0,1283.0193,1294,-61.1474,389035497131,352305219711161,341377288045294016,0.56229,0.60484,0.63801,3545.51,,,,,,,,,,,,,,,,
2636,185,f,Ithomiinae,Melinaea,menophilus,sspn,1033350.0,1763.3293,1813,163.1944,1269809172835,1674582021179960,2333582179668599808,0.61143,0.64787,0.67615,4585.026,,,,,,,,,,,,,,,,
2637,185,f,Ithomiinae,Melinaea,menophilus,sspn,1002837.0,1748.3929,1806,175.8849,1245964187006,1645294493284850,2293724152220389888,0.61719,0.65306,0.68094,4689.0676,,,,,,,,,,,,,,,,
2638,185,f,Ithomiinae,Melinaea,menophilus,sspn,735495.0,1284.4077,1297,-61.9485,391211784338,355006106214678,344730434401457024,0.56231,0.6048,0.63795,3519.8776,,,,,,,,,,,,,,,,
2639,185,f,Ithomiinae,Melinaea,menophilus,sspn,704460.0,1255.3256,1272,-68.6645,342517924198,299730350096816,281231532075049984,0.54818,0.5913,0.62491,3851.4167,,,,,,,,,,,,,,,,
2640,186,f,Ithomiinae,Melinaea,menophilus,sspn,982196.0,1691.6685,1768,112.7332,1155052500999,1484349048060230,2016792569576849920,0.61337,0.64908,0.67707,4578.3914,,,,,,,,,,,,,,,,
2641,186,f,Ithomiinae,Melinaea,menophilus,sspn,1011697.0,1686.8118,1738,123.5663,1137248280562,1436912120079320,1921278674329560064,0.61003,0.64676,0.67544,4631.0605,,,,,,,,,,,,,,,,
2642,186,f,Ithomiinae,Melinaea,menophilus,sspn,681295.0,1211.0123,1235,65.5869,333995021149,289069899936151,267484684851440000,0.56694,0.60845,0.64095,3813.8014,,,,,,,,,,,,,,,,
2643,186,f,Ithomiinae,Melinaea,menophilus,sspn,704738.0,1217.3094,1242,57.5671,353337063934,308592872721276,287994349584942016,0.57011,0.61141,0.64375,3771.6938,,,,,,,,,,,,,,,,
2644,186,f,Ithomiinae,Melinaea,menophilus,sspn,1013223.0,1688.131,1742,130.2147,1137766924679,1437211049227530,1921226706606500096,0.60831,0.645,0.67363,4647.8645,,,,,,,,,,,,,,,,
2645,186,f,Ithomiinae,Melinaea,menophilus,sspn,990444.0,1700.5486,1777,123.8629,1168284908922,1505420904382020,2051591292294500096,0.61118,0.64703,0.67512,4626.5924,,,,,,,,,,,,,,,,
2646,186,f,Ithomiinae,Melinaea,menophilus,sspn,704256.0,1215.9917,1242,68.6117,352963687715,308129678104575,287438546855502016,0.57,0.61124,0.64355,3662.1374,,,,,,,,,,,,,,,,
2647,186,f,Ithomiinae,Melinaea,menophilus,sspn,680019.0,1208.5224,1233,53.6565,333057657432,288006223307852,266269188373891008,0.56759,0.60907,0.64156,3770.5466,,,,,,,,,,,,,,,,
2648,187,m,Ithomiinae,Melinaea,menophilus,sspn,954829.0,1656.3159,1708,126.922,1000763776918,1227869116872150,1596241662577499904,0.5994,0.63668,0.66574,4409.4381,,,,,,,,,,,,,,,,
2649,187,m,Ithomiinae,Melinaea,menophilus,sspn,929709.0,1644.2778,1679,121.4692,960865070017,1170879925340380,1511947789086089984,0.60549,0.64319,0.67258,4363.3792,,,,,,,,,,,,,,,,
2650,187,m,Ithomiinae,Melinaea,menophilus,sspn,678603.0,1168.828,1193,49.2625,299586545183,247659226589031,219220112717417984,0.55695,0.59902,0.63194,3400.3385,,,,,,,,,,,,,,,,
2651,187,m,Ithomiinae,Melinaea,menophilus,sspn,669610.0,1166.0171,1189,43.5602,294339536494,242746096695514,214333338817400992,0.55761,0.59969,0.63261,3351.0664,,,,,,,,,,,,,,,,
2652,187,m,Ithomiinae,Melinaea,menophilus,sspn,937832.0,1649.6035,1689,130.7747,968134147070,1180968592490970,1527388052300750080,0.60156,0.63935,0.66885,4356.433,,,,,,,,,,,,,,,,
2653,187,m,Ithomiinae,Melinaea,menophilus,sspn,957270.0,1658.9951,1710,117.7957,1002463554468,1230375931061670,1600396862010850048,0.59844,0.63583,0.66497,4399.4625,,,,,,,,,,,,,,,,
2654,187,m,Ithomiinae,Melinaea,menophilus,sspn,669426.0,1167.5643,1190,41.396,293714187936,242204723924680,213864344389516992,0.55663,0.5988,0.63177,3339.1669,,,,,,,,,,,,,,,,
2655,187,m,Ithomiinae,Melinaea,menophilus,sspn,675763.0,1167.074,1191,44.2948,297369528786,245475092577510,217004951063612000,0.55698,0.59909,0.63206,3378.1547,,,,,,,,,,,,,,,,
2656,188,m,Ithomiinae,Melinaea,menophilus,hicetas,969278.0,1641.7958,1699,104.4927,1010138217140,1233903147643940,1596766379771650048,0.60086,0.6379,0.66681,4388.8107,,,,,,,,,,,,,,,,
2657,188,m,Ithomiinae,Melinaea,menophilus,hicetas,975452.0,1653.8118,1713,110.658,1031602676736,1269332031188490,1654824166375689984,0.60034,0.63733,0.66624,4448.8939,,,,,,,,,,,,,,,,
2658,188,m,Ithomiinae,Melinaea,menophilus,hicetas,691829.0,1176.0839,1211,48.4009,319442269714,268686615133926,241812128674575008,0.56112,0.60247,0.63493,3507.4928,,,,,,,,,,,,,,,,
2659,188,m,Ithomiinae,Melinaea,menophilus,hicetas,691062.0,1181.3072,1198,38.4159,317141486899,266566766805507,239775075584536000,0.56547,0.60763,0.64064,3547.0075,,,,,,,,,,,,,,,,
2660,188,m,Ithomiinae,Melinaea,menophilus,hicetas,974780.0,1652.1821,1712,90.499,1027092999881,1261894437013030,1642832614747399936,0.59958,0.6366,0.66553,4467.5802,,,,,,,,,,,,,,,,
2661,188,m,Ithomiinae,Melinaea,menophilus,hicetas,971312.0,1645.9737,1704,88.2751,1013600030603,1239916246545330,1607323534119429888,0.59949,0.63661,0.6656,4441.8645,,,,,,,,,,,,,,,,
2662,188,m,Ithomiinae,Melinaea,menophilus,hicetas,689689.0,1180.4286,1191,31.3864,310555981387,259285418071259,231712319987272000,0.56342,0.60599,0.63924,3533.4928,,,,,,,,,,,,,,,,
2663,188,m,Ithomiinae,Melinaea,menophilus,hicetas,688918.0,1176.5072,1211,34.0326,318415225519,267950219217239,241262248920987008,0.5614,0.60277,0.63524,3511.4928,,,,,,,,,,,,,,,,
2664,191,f,Ithomiinae,Melinaea,marsaeus,phasiana,989876.0,1681.5177,1752,143.1238,1153253472369,1472065433086730,1983928608970700032,0.61608,0.6515,0.67913,4522.4087,d,Ant,d,Ithomiinae,793.0382,877.0,13.2138,189948883932.0,105895206426248.0,6.41760845618618e+16,0.49949,0.54129,0.57537,,,
2665,191,f,Ithomiinae,Melinaea,marsaeus,phasiana,997052.0,1656.0343,1713,116.3361,1097313397938,1367667317791060,1802101436466249984,0.61242,0.64863,0.67687,4550.3325,d,Ant,g,Ithomiinae,807.0364,888.0,-7.8197,197449965800.0,111936544790976.0,6.89731223773487e+16,0.50114,0.54326,0.57753,,,
2666,191,f,Ithomiinae,Melinaea,marsaeus,phasiana,719270.0,1258.32,1285,55.2807,376620317772,337637401313708,323831127254081984,0.56312,0.60481,0.63746,3611.4928,,,,,,,,,,,,,,,,
2667,191,f,Ithomiinae,Melinaea,marsaeus,phasiana,717292.0,1249.8736,1268,65.1261,362784611492,320715319397318,303390013134225984,0.56086,0.60305,0.636,3525.2674,,,,,,,,,,,,,,,,
2668,191,f,Ithomiinae,Melinaea,marsaeus,phasiana,1001476.0,1659.4856,1716,105.4668,1098692897003,1368839204483230,1803442099813769984,0.61038,0.64673,0.67507,4580.0239,v,Ant,d,Ithomiinae,807.968,889.0,-7.2933,198812336994.0,112831045349550.0,6.95905198032619e+16,0.50119,0.54328,0.57753,,,
2669,191,f,Ithomiinae,Melinaea,marsaeus,phasiana,991747.0,1685.4295,1750,126.3223,1149908360679,1466312936946370,1974811525801840128,0.61531,0.65098,0.6788,4536.6513,v,Ant,g,Ithomiinae,791.8776,876.0,15.1395,190252215236.0,105991163979376.0,6.41823049598225e+16,0.49999,0.54173,0.57577,,,
2670,191,f,Ithomiinae,Melinaea,marsaeus,phasiana,718312.0,1250.4555,1269,76.3309,363135742080,321003895206096,303645408436376000,0.56029,0.60247,0.63541,3550.3801,,,,,,,,,,,,,,,,
2671,191,f,Ithomiinae,Melinaea,marsaeus,phasiana,717790.0,1259.3134,1287,71.9159,374523847624,335543998302978,321710739421358976,0.56126,0.60303,0.63575,3565.8115,,,,,,,,,,,,,,,,
2672,192,m,Ithomiinae,Melinaea,marsaeus,phasiana,1018396.0,1724.4339,1777,197.5308,1202968009528,1555335884418680,2126046503613029888,0.61162,0.64806,0.67644,4517.0777,d,Ant,d,Ithomiinae,786.7257,863.0,4.2522,196360294621.0,109006620451607.0,6.55504815471094e+16,0.50881,0.55018,0.58365,,,
2673,192,m,Ithomiinae,Melinaea,marsaeus,phasiana,1017161.0,1722.3156,1783,170.03,1234910484910,1612325824449720,2224735664133149952,0.61798,0.65394,0.68206,4530.8178,d,Ant,g,Ithomiinae,787.6077,867.0,11.4138,199284613313.0,111192815063685.0,6.71701225954524e+16,0.51053,0.5515,0.58469,,,
2674,192,m,Ithomiinae,Melinaea,marsaeus,phasiana,721914.0,1258.426,1314,56.509,401782544034,367789397811964,359898953822099968,0.56775,0.60782,0.63948,3589.6177,,,,,,,,,,,,,,,,
2675,192,m,Ithomiinae,Melinaea,marsaeus,phasiana,707677.0,1252.664,1291,40.9961,376669196087,338968848453565,326141116379094016,0.56511,0.60606,0.63821,3518.6055,,,,,,,,,,,,,,,,
2676,192,m,Ithomiinae,Melinaea,marsaeus,phasiana,1018299.0,1719.5667,1782,160.7916,1215638570934,1577167978643620,2163518061457979904,0.61314,0.64927,0.67751,4553.3031,v,Ant,d,Ithomiinae,788.55,866.0,7.4374,199576150324.0,111430221589552.0,6.73636163805818e+16,0.51121,0.55232,0.58563,,,
2677,192,m,Ithomiinae,Melinaea,marsaeus,phasiana,1020980.0,1726.0087,1779,176.1006,1203361002867,1555168938030860,2125286916271539968,0.61026,0.64676,0.67519,4551.7711,v,Ant,g,Ithomiinae,787.8617,864.0,3.8226,197292162148.0,109684531443910.0,6.60691819990997e+16,0.50878,0.55021,0.58376,,,
2678,192,m,Ithomiinae,Melinaea,marsaeus,phasiana,710142.0,1252.2972,1287,47.8513,373428130148,334609383335206,320624203713315968,0.56345,0.60462,0.63692,3500.1202,,,,,,,,,,,,,,,,
2679,192,m,Ithomiinae,Melinaea,marsaeus,phasiana,720060.0,1256.1302,1315,55.631,407222533860,374670462236846,368402115227900992,0.57188,0.61165,0.64315,3633.375,,,,,,,,,,,,,,,,
2680,193,f,Ithomiinae,Melinaea,marsaeus,phasiana,990484.0,1671.4913,1737,197.6522,1111861818352,1399453749204370,1861681004268090112,0.60996,0.64601,0.67408,4499.3376,d,Ant,d,Ithomiinae,794.2107,883.0,5.8825,188891864344.0,105139150469472.0,6.36151445091751e+16,0.49456,0.53622,0.57012,,,
2681,193,f,Ithomiinae,Melinaea,marsaeus,phasiana,919327.0,1659.3058,1696,200.7613,992240505369,1230238567451660,1613842009522959872,0.61256,0.64975,0.67869,5235.5529,d,Ant,g,Ithomiinae,742.7981,843.0,-24.5367,150440485148.0,77870863431324.0,4.38374831068821e+16,0.47987,0.52096,0.55433,,,
2682,193,f,Ithomiinae,Melinaea,marsaeus,phasiana,724609.0,1183.9253,1208,57.4534,339740133539,287401415813177,259939762764028000,0.56683,0.60822,0.64066,3597.7354,,,,,,,,,,,,,,,,
2683,193,f,Ithomiinae,Melinaea,marsaeus,phasiana,707565.0,1191.1725,1212,55.0108,335564452953,284810302588633,258020667325436000,0.5682,0.6092,0.64116,3624.4461,,,,,,,,,,,,,,,,
2684,193,f,Ithomiinae,Melinaea,marsaeus,phasiana,926347.0,1659.0295,1698,195.6,994946446448,1231695871976640,1613818474097890048,0.61034,0.6476,0.6766,5255.359,v,Ant,d,Ithomiinae,748.0385,848.0,-28.2862,153179465204.0,79794270192108.0,4.52245516898683e+16,0.47953,0.5208,0.55431,,,
2685,193,f,Ithomiinae,Melinaea,marsaeus,phasiana,995182.0,1673.8449,1737,191.2682,1110649874842,1395746531902700,1854469345183529984,0.60819,0.64442,0.67264,4545.8056,v,Ant,g,Ithomiinae,796.2072,886.0,-17.8741,189789511371.0,105760616591521.0,6.4082951355942e+16,0.49289,0.53461,0.56856,,,
